research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01
CES201705,12900,812,brick,flat,flat,flat,1,5
CES201705,13105,828,brick,flat,flat,flat,1,5
CES201705,15904,966,brick,flat,flat,flat,1,5
CES201705,14389,898,brick,flats ,flats,flats,1,5
CES201705,14197,892,brick,Flessenopener,flessenopener,bottle opener,4,4
CES201705,14434,899,brick,een foto van maken,foto,photo,3,3
CES201705,12873,810,brick,Gamma bouwstenen,gamma bouwstenen,range of building blocks,1,5
CES201705,13711,874,brick,garage,garage,garage,1,5
CES201705,13076,826,brick,gebouw,gebouw,building,1,5
CES201705,13119,832,brick,gebouw,gebouw,building,1,5
CES201705,13161,837,brick,gebouw,gebouw,building,1,5
CES201705,13185,836,brick,gebouw,gebouw,building,1,5
CES201705,13610,9999,brick,gebuw,gebouw,building,1,5
CES201705,13677,870,brick,gebouw,gebouw,building,1,5
CES201705,13689,867,brick,gebouw,gebouw,building,1,5
CES201705,13838,876,brick,gebouw,gebouw,building,1,5
CES201705,14348,909,brick,gebouw,gebouw,building,1,5
CES201705,14359,903,brick,gebouw,gebouw,building,1,5
CES201705,14362,903,brick,gebouw,gebouw,building,1,5
CES201705,14376,897,brick,gebouw,gebouw,building,1,5
CES201705,14386,898,brick,gebou,gebouw,building,1,5
CES201705,14387,898,brick,gebouw,gebouw,building,1,5
CES201705,14518,901,brick,gebouw,gebouw,building,1,5
CES201705,15645.3,956,brick, gebouw ,gebouw,building,1,5
CES201705,15715,960,brick,gebouw,gebouw,building,1,5
CES201705,15793,969,brick,gebouw,gebouw,building,1,5
CES201705,16662,997,brick,Gebouw,gebouw,building,1,5
CES201705,15748,964,brick,gebouw bouwen,gebouw bouwen,building building,1,5
CES201705,13167,833,brick,gebouwen,gebouwen,buildings,1,5
CES201705,13176,838,brick,gebouwen,gebouwen,buildings,1,5
CES201705,14405.1,908,brick,gebouwen bouwen,gebouwen bouwen,build buildings,1,5
CES201705,14352,902,brick,gebruik het voor het maken van een surpise (dat ding voor 5/6 december),gebruik surprise,use surprise,5,3
CES201705,15376,936,brick,gebruiksvoorwerp,gebruiksvoorwerp,utensil,1,3
CES201705,14195,892,brick,Geimproviseerde fuik om vissen te vangen.,geïmproviseerde fuik vissen vangen,catching improvised trap fish,5,1
CES201705,12914,813,brick,geld,geld,money,3,3
CES201705,15645.6,956,brick, geld verdienen,geld verdienen,make money,3,3
CES201705,12901,812,brick,gevangenis,gevangenis,jail,1,5
CES201705,13447,858,brick,geven,geven,give,2,3
CES201705,13560,861,brick,geven,geven,give,2,3
CES201705,14156,890,brick,gebruiken als gewicht,gewicht,weight,2,4
CES201705,14798,913,brick,Als gewicht gebruiken,gewicht,weight,2,4
CES201705,15379,936,brick,gewicht,gewicht,weight,2,4
CES201705,15504,944,brick,gewicht,gewicht,weight,2,4
CES201705,15574,946,brick,als gewicht gebruiken,gewicht,weight,2,4
CES201705,15658.1,951,brick,gebruiken als een gewicht,gewicht,weight,2,4
CES201705,16279,974,brick,gewicht,gewicht,weight,2,4
CES201705,16567,994,brick,gewicht,gewicht,weight,2,4
CES201705,14116,886,brick,als gewicht voor een boot oid,gewicht boot,boat weight,2,4
CES201705,12984,821,brick,gewicht fitness,gewicht fitness,weight fitness,3,4
CES201705,13934,878,brick,gewicht om iets niet weg te laten waaien,gewicht niet weg laten waaien,Don't let weight blow away,2,5
CES201705,13602,864,brick,als gewicht voor spieroefeningen,gewicht spieroefeningen,weight muscle exercises,3,4
CES201705,14409,910,brick,kan je gwichten mee maken,gewichten,weights,3,4
CES201705,15796,969,brick,gewichten,gewichten,weights,2,4
CES201705,14534,904,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
CES201705,14784,912,brick,voor gewichtheffen,gewichtheffen,weight lifting,3,4
CES201705,15745,964,brick,gewichthefffen,gewichtheffen,weight lifting,3,4
CES201705,15439,939,brick,Gezichtscream,gezichtscrème,facial cream,5,1
CES201705,15857,968,brick,glas breken,glas breken,break glass,2,5
CES201705,14345,909,brick,golemm,golem,golem,0,0
CES201705,12978,819,brick,gooien,gooien,throw,2,5
CES201705,13320,846,brick,gooien,gooien,throw,2,5
CES201705,13333,849,brick,gooien,gooien,throw,2,5
CES201705,13395,855,brick,gooien,gooien,throw,2,5
CES201705,13443,858,brick,gooien,gooien,throw,2,5
CES201705,13554,861,brick,gooien,gooien,throw,2,5
CES201705,13685,870,brick,gooien,gooien,throw,2,5
CES201705,13703,869,brick,gooien,gooien,throw,2,5
CES201705,13781,872,brick,gooien,gooien,throw,2,5
CES201705,13929,878,brick,gooien,gooien,throw,2,5
CES201705,14049,883,brick,gooien,gooien,throw,2,5
CES201705,14383,897,brick,gooien,gooien,throw,2,5
CES201705,14400,905,brick,er mee gooien,gooien,throw,2,5
CES201705,14426,899,brick,op iemand gooien,gooien,throw,2,5
CES201705,14532.2,904,brick, gooien,gooien,throw,2,5
CES201705,14533,904,brick,gooien,gooien,throw,2,5
CES201705,14833,916,brick,gooien,gooien,throw,2,5
CES201705,14941,921,brick,gooien,gooien,throw,2,5
CES201705,14949,924,brick,gooien,gooien,throw,2,5
CES201705,14963,922,brick,mee over te gooien ,gooien,throw,2,5
CES201705,14983,929,brick,gooien,gooien,throw,2,5
CES201705,15027,930,brick,gooien,gooien,throw,2,5
CES201705,15037,934,brick,gooien,gooien,throw,2,5
CES201705,15052,935,brick,gooien,gooien,throw,2,5
CES201705,15500,944,brick,gooien,gooien,throw,2,5
CES201705,15582.1,947,brick,gooien,gooien,throw,2,5
CES201705,15617,950,brick,Gooien ,gooien,throw,2,5
CES201705,15646,956,brick, Gooien,gooien,throw,2,5
CES201705,15673,9999,brick,gooien,gooien,throw,2,5
CES201705,15709,952,brick,Gooien,gooien,throw,2,5
CES201705,15729,9999,brick,gooien,gooien,throw,2,5
CES201705,15736,964,brick,gooien,gooien,throw,2,5
CES201705,15823,963,brick,gooien ,gooien,throw,2,5
CES201705,15856,968,brick,gooien,gooien,throw,2,5
CES201705,15876,965,brick,Op iemand gooien,gooien,throw,2,5
CES201705,15907,966,brick,gooien,gooien,throw,2,5
CES201705,16090,970,brick,gooien,gooien,throw,2,5
CES201705,16294,984,brick,gooien,gooien,throw,2,5
CES201705,16304,982,brick,gooien,gooien,throw,2,5
CES201705,16319,980,brick,gooien,gooien,throw,2,5
CES201705,16241,972,brick,  gooien naar mensne,gooien mensen,throw people,2,5
CES201705,16572,993,brick,gooien naar politie,gooien politie,throwing police,2,5
CES201705,13307,845,brick,goot,goot,ditch,2,4
CES201705,12936,814,brick,grafstenen,grafstenen,tombstones,3,5
CES201705,12931,816,brick,gravestone,gravestone,gravestone,3,5
CES201705,13694,869,brick,grijs,grijs,gray,0,0
CES201705,13181,841,brick,Grond,grond,ground,1,5
CES201705,13350,851,brick,grond,grond,ground,1,5
CES201705,14937,920,brick,grond,grond,ground,1,5
CES201705,13698,869,brick,groot,groot,big,2,4
CES201705,14966,922,brick,de grootste plons maken in water,grootste plons water,biggest splash of water,4,3
CES201705,16569,994,brick,grote doos,grote doos,big box,3,3
CES201705,14405.2,908,brick, grote mensen bouwen,grote mensen bouwen,big people build,3,3
CES201705,15920,967,brick,Grote muur stenen,grote muur stenen,big wall stones,1,5
CES201705,15650,954,brick,haard bouwen,haard bouwen,build fireplace,1,5
CES201705,16663,997,brick,Hamer,hamer,hammer,4,4
CES201705,16248,975,brick,handgeschakeld,handgeschakeld,manual transmission,0,0
CES201705,16282,974,brick,handig voor het maken van vuur,handig vuur,handy fire,3,2
CES201705,13556,861,brick,hangen,hangen,hang,3,3
CES201705,13696,869,brick,hard,hard,hard,0,0
CES201705,14334,906,brick,hard,hard,hard,0,0
CES201705,14363,903,brick,hard,hard,hard,0,0
CES201705,15659,955,brick,hard,hard,hard,0,0
CES201705,15717,960,brick,hard,hard,hard,0,0
CES201705,15906,966,brick,hard,hard,hard,0,0
CES201705,16080,970,brick,hard,hard,hard,0,0
CES201705,14298,893,brick,hek,hek,fence,1,4
CES201705,16580,995,brick,hersens inslaan,hersens inslaan,smash your brains,2,4
CES201705,14933,919,brick,herstellen,herstellen,recover,3,1
CES201705,16642,996,brick,hipster onderzetter,hipster onderzetter,hipster coaster,5,5
CES201705,13147,834,brick,4 hoeken,hoeken,corners,0,0
CES201705,12907,813,brick,hotel,hotel,hotel,1,5
CES201705,12868,810,brick,huis,huis,house,1,5
CES201705,12896,812,brick,huis,huis,house,1,5
CES201705,12927,816,brick,Huis,huis,house,1,5
CES201705,12932,814,brick,Huis,huis,house,1,5
CES201705,12938.1,815,brick,huis,huis,house,1,5
CES201705,12939.2,817,brick, huis,huis,house,1,5
CES201705,12941,817,brick,huis,huis,house,1,5
CES201705,12972,819,brick,huis,huis,house,1,5
CES201705,13016,820,brick,huis,huis,house,1,5
CES201705,13073,827,brick,huis,huis,house,1,5
CES201705,13102,828,brick,huis,huis,house,1,5
CES201705,13129,835,brick,huis,huis,house,1,5
CES201705,13141,834,brick,huis,huis,house,1,5
CES201705,13162,837,brick,huis,huis,house,1,5
CES201705,13166,833,brick,huis,huis,house,1,5
CES201705,13175,838,brick,huis,huis,house,1,5
CES201705,13177,841,brick,Huis,huis,house,1,5
CES201705,13182,841,brick,huis,huis,house,1,5
CES201705,13184,836,brick,huis,huis,house,1,5
CES201705,13284,844,brick,huis,huis,house,1,5
CES201705,13295,845,brick,Huis,huis,house,1,5
CES201705,13354,852,brick,huis ,huis,house,1,5
CES201705,13609,9999,brick,huis,huis,house,1,5
CES201705,13669,871,brick,Huis,huis,house,1,5
CES201705,13672,866,brick,huis,huis,house,1,5
CES201705,13676,870,brick,huis,huis,house,1,5
CES201705,13691,869,brick,huis ,huis,house,1,5
CES201705,13705,874,brick,huis,huis,house,1,5
CES201705,13714,868,brick,huis,huis,house,1,5
CES201705,13833,876,brick,huis,huis,house,1,5
CES201705,14000,882,brick,huis,huis,house,1,5
CES201705,14048,883,brick,huis maken,huis,house,1,5
CES201705,14059,884,brick,huis,huis,house,1,5
CES201705,14294,893,brick,huis,huis,house,1,5
CES201705,14331,906,brick,huis,huis,house,1,5
CES201705,14353,900,brick,huis,huis,house,1,5
CES201705,14397,905,brick,huis,huis,house,1,5
CES201705,14412,911,brick,huis,huis,house,1,5
CES201705,14877,918,brick,huis,huis,house,1,5
CES201705,14934,919,brick,huis,huis,house,1,5
CES201705,14939,920,brick,huis,huis,house,1,5
CES201705,14950,923,brick,huis maken.,huis,house,1,5
CES201705,14999,932,brick,huis,huis,house,1,5
CES201705,15374,936,brick,huis,huis,house,1,5
CES201705,15416,938,brick,huis ,huis,house,1,5
CES201705,15436,939,brick,Huis,huis,house,1,5
CES201705,15512,945,brick,Huis,huis,house,1,5
CES201705,15624,950,brick,huis,huis,house,1,5
CES201705,15645.1,956,brick,Huis,huis,house,1,5
CES201705,15661,955,brick,huis,huis,house,1,5
CES201705,15671,9999,brick,huis,huis,house,1,5
CES201705,15707,952,brick,huis,huis,house,1,5
CES201705,15714,960,brick,Huis,huis,house,1,5
CES201705,15792,969,brick,huis,huis,house,1,5
CES201705,15854,968,brick,huis,huis,house,1,5
CES201705,15899,966,brick,huis,huis,house,1,5
CES201705,16260,977,brick,huis,huis,house,1,5
CES201705,16562,994,brick,huis,huis,house,1,5
CES201705,16656,997,brick,Huis,huis,house,1,5
