research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201705,14487,898,fork,eten ,eten,eat,1,5
CES201705,14504,905,fork,eten,eten,eat,1,5
CES201705,14508,908,fork,eten,eten,eat,1,5
CES201705,14512,910,fork,kan je mee eten,eten,eat,1,5
CES201705,14519,911,fork,eten,eten,eat,1,5
CES201705,14552,899,fork,ermee eten,eten,eat,1,5
CES201705,14564,895,fork,om te eten,eten,eat,1,5
CES201705,14569,896,fork,eten,eten,eat,1,5
CES201705,14624,904,fork,eten,eten,eat,1,5
CES201705,14812,913,fork,Om mee te eten,eten,eat,1,5
CES201705,14852,916,fork,eten,eten,eat,1,5
CES201705,14870,917,fork,eten,eten,eat,1,5
CES201705,14909,918,fork,eten,eten,eat,1,5
CES201705,14990,919,fork,Eten,eten,eat,1,5
CES201705,14995,919,fork,uit eten,eten,eat,0,0
CES201705,15021,920,fork,eten,eten,eat,1,5
CES201705,15022,921,fork,eten,eten,eat,1,5
CES201705,15023,921,fork,eten mee maken,eten,eat,2,5
CES201705,15049,924,fork,eten,eten,eat,1,5
CES201705,15059,923,fork,om te eten ,eten,eat,1,5
CES201705,15066,922,fork,eten,eten,eat,1,5
CES201705,15097,929,fork,eten,eten,eat,1,5
CES201705,15101,931,fork,Eten,eten,eat,1,5
CES201705,15115,932,fork,eten,eten,eat,1,5
CES201705,15122,925,fork,eten,eten,eat,1,5
CES201705,15141,930,fork,eten,eten,eat,1,5
CES201705,15154,934,fork,eten,eten,eat,1,5
CES201705,15160,926,fork,Eten,eten,eat,1,5
CES201705,15173,935,fork,mee eten,eten,eat,1,5
CES201705,15205,927,fork,mee eten,eten,eat,1,5
CES201705,15391,937,fork,eten ,eten,eat,1,5
CES201705,15425,938,fork,om mee te eten ,eten,eat,1,5
CES201705,15518,944,fork,om mee te eten,eten,eat,1,5
CES201705,15528,945,fork,Eten,eten,eat,1,5
CES201705,15577,946,fork,kan je mee eten,eten,eat,1,5
CES201705,15590,947,fork,eten ,eten,eat,1,5
CES201705,15627,949,fork,eten,eten,eat,1,5
CES201705,15637,950,fork,eten,eten,eat,1,5
CES201705,15695,956,fork,Eten,eten,eat,1,5
CES201705,15724,954,fork,eten,eten,eat,1,5
CES201705,15750,959,fork,eten ,eten,eat,1,5
CES201705,15755,958,fork,Eten,eten,eat,1,5
CES201705,15760,951,fork,eten,eten,eat,1,5
CES201705,15766,955,fork,eten,eten,eat,1,5
CES201705,15771,957,fork,eten,eten,eat,1,5
CES201705,15777,9999,fork,eten,eten,eat,1,5
CES201705,15811,952,fork,eten,eten,eat,1,5
CES201705,15828,960,fork,Eten,eten,eat,1,5
CES201705,15846,9999,fork,eten,eten,eat,1,5
CES201705,15859,964,fork,eten,eten,eat,1,5
CES201705,15916,969,fork,eten,eten,eat,1,5
CES201705,15939,963,fork,eten ,eten,eat,1,5
CES201705,15975,968,fork,eten,eten,eat,1,5
CES201705,15995,965,fork,eten,eten,eat,1,5
CES201705,16024,966,fork,eten,eten,eat,1,5
CES201705,16040,967,fork,Eten,eten,eat,1,5
CES201705,16111,971,fork,eten,eten,eat,1,5
CES201705,16152,970,fork,eten,eten,eat,1,5
CES201705,16258,972,fork,eten,eten,eat,1,5
CES201705,16286,983,fork,eten,eten,eat,1,5
CES201705,16300,977,fork,eten,eten,eat,1,5
CES201705,16324,974,fork,eten,eten,eat,1,5
CES201705,16336,984,fork,eten,eten,eat,1,5
CES201705,16352,982,fork,eten,eten,eat,1,5
CES201705,16413,985,fork,eten,eten,eat,1,5
CES201705,16500,9999,fork,eten,eten,eat,1,5
CES201705,16528,990,fork,eten,eten,eat,1,5
CES201705,16581,994,fork,eten,eten,eat,1,5
CES201705,16587,993,fork,eten,eten,eat,1,5
CES201705,16593,995,fork,eten,eten,eat,1,5
CES201705,16645,996,fork,om mee te eten,eten,eat,1,5
CES201705,16668,997,fork,Eten,eten,eat,1,5
CES201705,16676,998,fork,eten,eten,eat,1,5
CES201705,16341,984,fork,eten omdraaien,eten omdraaien,turn food over,1,5
CES201705,13487,860,fork,eten mee oppakken ,eten oppakken,pick up food,1,5
CES201705,13762,874,fork,eten mee opscheppen,eten opscheppen,serving up food,1,5
CES201705,16414,985,fork,eten prakken,eten prakken,mash food,1,5
CES201705,13755,874,fork,eten roeren,eten roeren,stir food,2,5
CES201705,13488,860,fork,eten mee serveren,eten serveren,serve food,2,5
CES201705,13442,855,fork,eten vasthouden,eten vasthouden,holding food,1,5
CES201705,14076,884,fork,eten vasthouden wanneer je aan het snijden bent,eten vasthouden wanneer snijden bent,hold food when cutting,1,5
CES201705,13231,837,fork,etenswaar,etenswaar,food,0,0
CES201705,12990,819,fork,etiket,etiket,label,0,0
CES201705,15698,956,fork,etiquete,etiquette,etiquette,0,0
CES201705,15489,942,fork,eventueel een grote soort vork met dezelfde werking,eventueel grote soort vork dezelfde werking,possibly large type of fork same effect,2,2
CES201705,15840,960,fork,familie,familie,family,0,0
CES201705,15869,964,fork,fietsne,fietsen,misuse,0,0
CES201705,15165,928,fork,figuren te maken met koekjes,figuren koekjes,figures cookies,2,5
CES201705,14647,907,fork,fruit eten,fruit eten,eat fruit,1,5
CES201705,13279,840,fork,functie overnemen van een hark,functie overnemen hark,take over rake function,3,4
CES201705,12888,810,fork,gaarheid testen van aardappelen,gaarheid testen aardappelen,test potatoes for doneness,2,5
CES201705,15207,927,fork,gaatje prikken in iets,gaatje prikken,poke hole,3,5
CES201705,14314,894,fork,gaatjes maken,gaatjes,holes,3,5
CES201705,14570,896,fork,gaatjes maken,gaatjes,holes,3,5
CES201705,14865,915,fork,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201705,15060,923,fork,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201705,16598,995,fork,gaatjes prikken in folie,gaatjes prikken folie,poke holes in foil,3,5
CES201705,15050,924,fork,gaatjes prikken in plastic,gaatjes prikken plastic,holes in plastic,3,5
CES201705,14860,914,fork,gaatjes prikker,gaatjes prikker,hole picker,3,5
CES201705,15523,944,fork,gaatjes prikker,gaatjes prikker,hole picker,3,5
CES201705,14495,898,fork,garen ,garen,yarn,0,0
CES201705,15446,940,fork,Gat in iets prikken,gat prikken,poke hole,3,5
CES201705,14081,884,fork,gaten in kleding maken,gaten kleding,holes in clothing,3,5
CES201705,12893,811,fork,kan gebruikt worden als wapen,gebruikt wapen,weapon used,3,4
CES201705,13947,878,fork,geleider,geleider,conductor,4,4
CES201705,14018,881,fork,als geleider gebruiken ,geleider,conductor,3,4
CES201705,13621,865,fork,geluid mee maken,geluid,sound,3,4
CES201705,15148,930,fork,geluid maken,geluid,sound,3,4
CES201705,13593,862,fork,gereedschap,gereedschap,tools,3,4
CES201705,13624.1,865,fork,gebruiken als gereedschap,gereedschap,tools,3,4
CES201705,15479,943,fork,gereedschp,gereedschap,tools,3,4
CES201705,13627,9999,fork,gereedschap om te eten,gereedschap eten,eating utensils,1,4
CES201705,13310,845,fork,geschiedenis,geschiedenis,history,0,0
CES201705,15768,955,fork,gevaarlijk,gevaarlijk,dangerous,0,0
CES201705,13565,861,fork,geven,geven,give,3,4
CES201705,13025,823,fork,gewicht,gewicht,weight,3,3
CES201705,15841,960,fork,gezellig,gezellig,pleasant,0,0
CES201705,14996,919,fork,gezelligheid,gezelligheid,conviviality,0,0
CES201705,15700,956,fork,gezelligheid,gezelligheid,conviviality,0,0
CES201705,15121,932,fork,gezelschap,gezelschap,company,0,0
CES201705,15063,923,fork,goochel truc,goochel truc,Magic trick,4,4
CES201705,13764,868,fork,goochelen,goochelen,magic,4,4
CES201705,14207,889,fork,goocheltrucs uitvoeren,goocheltrucs uitvoeren,perform magic tricks,4,4
CES201705,13568,861,fork,gooien,gooien,throw,2,4
CES201705,13826,872,fork,gooien,gooien,throw,2,4
CES201705,14439,909,fork,gooien,gooien,throw,2,4
CES201705,14450,909,fork,gooien,gooien,throw,2,4
CES201705,14476,903,fork,gooien,gooien,throw,2,4
CES201705,14520,911,fork,gooien,gooien,throw,2,4
CES201705,15146,930,fork,gooien,gooien,throw,2,4
CES201705,15159,934,fork,gooien,gooien,throw,2,4
CES201705,15623,949,fork,gooien,gooien,throw,2,4
CES201705,15781,9999,fork,gooien,gooien,throw,2,4
CES201705,15853,9999,fork,gooien,gooien,throw,2,4
CES201705,15867,964,fork,gooien naar iemand,gooien,throw,2,4
CES201705,15918,969,fork,gooien,gooien,throw,2,4
CES201705,16383,980,fork,gooien,gooien,throw,2,4
CES201705,13047,820,fork,om te graven,graven,dig,3,4
CES201705,13732,866,fork,graven,graven,dig,3,4
CES201705,15778,9999,fork,graven,graven,dig,3,4
CES201705,13280,840,fork,graferen,graveren,engrave,4,4
CES201705,14553,899,fork,op de grond gooien,grond gooien,throwing ground,2,3
CES201705,16592,993,fork,kunt ze in de grond steken als markeren van een stuk grond,grond steken markeren stuk grond,put ground to mark piece of land,4,4
CES201705,15706.1,956,fork,groot,groot,big,0,0
CES201705,14872,917,fork,haakjes voor jassen of doeken,haakjes jassen doeken,hooks coats cloths,3,3
CES201705,15480,943,fork,haar,haar,hair,2,4
CES201705,16249,978,fork,haar kamen,haar kamen,comb hair,2,4
CES201705,13727,871,fork,haar kammen ,haar kammen,brush hair,2,4
CES201705,13752,869,fork,haar mee kammen,haar kammen,brush hair,2,4
CES201705,13773,873,fork,haar kammen,haar kammen,brush hair,2,4
CES201705,14080,884,fork,haar kammen,haar kammen,brush hair,2,4
CES201705,14209,889,fork,haar kammen,haar kammen,brush hair,2,4
CES201705,14528,911,fork,haar kammen,haar kammen,brush hair,2,4
CES201705,15578,946,fork,haar kammen,haar kammen,brush hair,2,4
CES201705,15725,954,fork,je haar kammen,haar kammen,brush hair,2,4
CES201705,15762,951,fork,haar kammen ,haar kammen,brush hair,2,4
CES201705,15519,944,fork,haarklem,haar klem,hair clamp,4,4
CES201705,16252,978,fork,haar krullen,haar krullen,curling hair,3,4
CES201705,16353,982,fork,je haar krullen,haar krullen,curling hair,3,4
CES201705,14527,911,fork,haar vlechten,haar vlechten,braid hair,3,4
CES201705,14179,887,fork,je kan het als haarborstel gebruiken,haarborstel,hairbrush,2,4
CES201705,16478,986,fork,haarborstel,haarborstel,hairbrush,2,4
CES201705,14011,882,fork,haarkam,haarkam,comb,2,4
CES201705,14083,884,fork,haken,haken,crochet,3,3
CES201705,14857,916,fork,hakken,hakken,heels,3,3
CES201705,12944,816,fork,hammer,hammer,hammer,3,3
CES201705,13032,823,fork,handel,handel,trade,0,0
CES201705,13095,826,fork,handen,handen,hands,0,0
CES201705,16273,975,fork,handgeschakeld,handgeschakeld,manual transmission,0,0
CES201705,13291,844,fork,hapje,hapje,snack,0,0
CES201705,15767,955,fork,hard,hard,hard,0,0
CES201705,13901,876,fork,haren kammen,haren kammen,combing hair,2,4
CES201705,14312,894,fork,haren kammen,haren kammen,combing hair,2,4
CES201705,15812,952,fork,haren kammen,haren kammen,combing hair,2,4
CES201705,16589,993,fork,haren kammen,haren kammen,combing hair,2,4
CES201705,14864,915,fork,hark,hark,rake,3,3
CES201705,13045,820,fork,hefboom ,hefboom,lever,2,4
CES201705,13623,865,fork,gebruiken als hefboom,hefboom,lever,2,4
CES201705,13946,878,fork,hefboom,hefboom,lever,2,4
CES201705,14793,912,fork,als hefboom,hefboom,lever,2,4
CES201705,13942,877,fork,hefboom om flesje open te maken,hefboom flesje open,lever bottle open,3,4
CES201705,14192,890,fork,hek maken met vorken,hek vorken,fence forks,5,2
CES201705,14175,887,fork,je kan als je er een heleboel hebt er een kunstwerk mee maken,heleboel hebt kunstwerk,you have lot artwork,3,3
CES201705,14481,897,fork,helpen om mee te snijden,helpen snijden,help cut,1,5
CES201705,15167,928,fork,hete eten uit de pan halen,hete eten pan halen,get hot food pan,2,5
CES201705,13748,869,fork,hiermee kan je eten,hiermee eten,eat with this,1,5
CES201705,16301,981,fork,voor je hoofd als je jeuk hebt,hoofd jeuk hebt,have itchy head,3,4
CES201705,16477,986,fork,hoofdkrabber,hoofdkrabber,head scratcher,3,4
CES201705,12922,813,fork,hooi,hooi,hay,0,0
CES201705,13242,833,fork,hooi,hooi,hay,0,0
CES201705,13250,838,fork,hooi,hooi,hay,0,0
CES201705,13309,845,fork,Hooi,hooi,hay,0,0
CES201705,16479,986,fork,hooi scheppen,hooi scheppen,shovel hay,3,5
CES201705,12971,818,fork,hooivork,hooivork,pitchfork,3,5
CES201705,14867,915,fork,houder voor kettingen/armbandjes,houder kettingen armbandjes,holder chains bracelets,5,4
CES201705,15619,949,fork,huis,huis,house,0,0
