research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201606,184,12,paperclip,ijzerdraadje,ijzerdraadje,iron wire,2,5
CES201606,410,15,paperclip,ijzerdraadje,ijzerdraadje,iron wire,2,5
CES201606,1588,40,paperclip,ijzerdraadje,ijzerdraadje,iron wire,2,5
CES201606,2069,50,paperclip,in inkt dopen en mee tekenen,inkt dopen tekenen,ink dipping drawing,3,4
CES201606,1928,47,paperclip,om iphone simkaart vak open te krijgen,iPhone simkaart vak open krijgen,Open iPhone SIM card compartment,3,5
CES201606,547,17,paperclip,jongleren,jongleren,juggling,3,2
CES201606,1139,26,paperclip,kaaszaksluiter,kaas zak sluiten,close cheese bag,2,5
CES201606,1141,26,paperclip,aan een kast bevestigen zodat je er dingen aan op kunt hangen (armbandjes e.d.),kast bevestigen zodat dingen hangen,Attach cupboard so things hang,2,5
CES201606,1593,40,paperclip,als kerfstokje bij het boetseren,kerfstokje boetseren,sculpting notch stick,2,5
CES201606,314,14,paperclip,ketting van maken (met meerdere paperclips),ketting,chain,3,4
CES201606,482,16,paperclip,ketting,ketting,chain,3,4
CES201606,1083,25,paperclip,ketting,ketting,chain,3,4
CES201606,1513,38,paperclip,ketting van maken,ketting,chain,3,4
CES201606,1772,45,paperclip,ketting,ketting,chain,3,4
CES201606,1982,48,paperclip,ketting maken,ketting,chain,3,4
CES201606,2083,51,paperclip,ketting maken ,ketting,chain,3,4
CES201606,1551,39,paperclip,kijken of ergens elektriciteit op staat ,kijken ergens elektriciteit staat,look there is electricity somewhere,3,4
CES201606,631,18,paperclip,kleding samen laten hangen \,kleding samen laten hangen,leaving clothes hanging together,2,5
CES201606,2089,51,paperclip,kleine gaatjes maken in papier,kleine gaatjes papier,small holes in paper,2,5
CES201606,1325,30,paperclip,klitteband,klittenband,Velcro,4,2
CES201606,1320,30,paperclip,knijper,knijper,squeeze,3,4
CES201606,407,15,paperclip,knoop,knoop,button,3,4
CES201606,938,23,paperclip,knoop,knoop,button,3,4
CES201606,2085.1,51,paperclip,koord,koord,cord,3,4
CES201606,1848,46,paperclip,koperdraad vervanger,koperdraad vervanger,copper wire substitute,3,4
CES201606,636,18,paperclip,krassen maken op voorwerpen ,krassen voorwerpen,scratch objects,2,5
CES201606,1773,45,paperclip,kunst,kunst,art,3,3
CES201606,1981,48,paperclip,kunst maken,kunst,art,3,3
CES201606,411,15,paperclip,kunstvoorwerp,kunstvoorwerp,art object,3,3
CES201606,714,19,paperclip,om te laten zien hoe groot iets is vergeleken met een paperclip,laten zien groot vergeleken paperclip,show big compared paper clip,4,4
CES201606,713,19,paperclip,om te laten zien hoe licht iets kan zijn,laten zien licht,show light,4,4
CES201606,2085.2,51,paperclip, voor het licht,licht,light,3,2
CES201606,483,16,paperclip,lichtschakelaar touwtje vervanger,lichtschakelaar touwtje vervanger,light switch string replacement,3,5
CES201606,1187,27,paperclip,iets los peuteren,los peuteren,pick loose,2,5
CES201606,719,19,paperclip,als materiaal om op een speldje te doen,materiaal speldje,material pin,2,5
CES201606,720,19,paperclip,als materiaal om overtetrekken op papier met potlood,materiaal trekken papier potlood,material draw paper pencil,3,4
CES201606,1846,46,paperclip,medisch instrument,medisch instrument,medical instrument,4,3
CES201606,1188,27,paperclip,van meerdere paperclips een draad maken,meerdere paperclips draad,several paper clips wire,2,4
CES201606,409,15,paperclip,met meerdere paperclips kun je een ketting maken,meerdere paperclips kun ketting,multiple paper clips can be chain,3,4
CES201606,635.1,18,paperclip,mensen prikken,mensen prikken,poking people,2,5
CES201606,1765,45,paperclip,mobiel openmaker,mobiel openmaken,open mobile,3,5
CES201606,1592,40,paperclip,om je mobiele telefoon te resetten,mobiele telefoon resetten,reset mobile phone,3,5
CES201606,250,13,paperclip,als moord wapen,moord wapen,murder weapon,2,2
CES201606,1843,46,paperclip,moordwapen,moordwapen,murder weapon,2,2
CES201606,715,19,paperclip,als muntje voor een spel (dat je iets op kaartkeuze moet leggen) ,muntje spel,coin game,4,4
CES201606,1980,48,paperclip,nagels schoonmaken,nagels schoonmaken,cleaning nails,3,4
CES201606,1273,29,paperclip,nagels schoonmaker,nagels schoonmaker,nails cleaner,3,4
CES201606,1086,25,paperclip,neusring,neusring,nose ring,3,4
CES201606,1327,30,paperclip,nietjes,nietjes,staples,2,4
CES201606,960,22,paperclip,ombuigen tot armband,ombuigen armband,bend bracelet,3,4
CES201606,550,17,paperclip,onder water zetten,onder water zetten,flood,3,3
CES201606,1841,46,paperclip,oorkrabber,oor krabben,ear scratching,2,4
CES201606,2086.2,51,paperclip, bijv een broek als de knoop kapot is,oorbeeld broek knoop kapot,Example of broken trouser button,2,5
CES201606,316,14,paperclip,als oorbel,oorbel,earring,2,4
CES201606,406,15,paperclip,oorbel,oorbel,earring,2,4
CES201606,630,18,paperclip,oorbel ,oorbel,earring,2,4
CES201606,933,23,paperclip,oorbel,oorbel,earring,2,4
CES201606,1085,25,paperclip,oorbel,oorbel,earring,2,4
CES201606,1140,26,paperclip,oorbel,oorbel,earring,2,4
CES201606,1189,27,paperclip,oorbel,oorbel,earring,2,4
CES201606,1462,37,paperclip,oorbel,oorbel,earring,2,4
CES201606,1517,38,paperclip,oorbel,oorbel,earring,2,4
CES201606,1774,45,paperclip,oorbel,oorbel,earring,2,4
CES201606,1929,47,paperclip,om oorbellen aan te hangen,oorbellen hangen,hanging earrings,2,4
CES201606,549,17,paperclip,opgraven,opgraven,dig up,2,3
CES201606,543,17,paperclip,\toren maken,oren,ears,3,3
CES201606,1767,45,paperclip,origami,origami,origami,4,3
CES201606,1983,48,paperclip,papier aan alkaar,papier elkaar,paper together,1,5
CES201606,312,14,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201606,827,20,paperclip,papier mee bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201606,1549,39,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,1,5
CES201606,1842,46,paperclip,papier ordener,papier ordner,paper folder,1,5
CES201606,629,18,paperclip,papieren bij elkaar houden ,papieren elkaar houden,hold papers together,1,5
CES201606,712,19,paperclip,om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,1,5
CES201606,1391,35,paperclip,papieren bij elkaar houden,papieren elkaar houden,hold papers together,1,5
CES201606,1087,25,paperclip,pen,pen,pen,2,3
CES201606,185,12,paperclip,perforator,perforator,hole puncher,2,5
CES201606,632,18,paperclip,piercing ,piercing,piercing,3,4
CES201606,634,18,paperclip,als pinnetje voor het openen van je iphone ,pinnetje openen iPhone,open pin iPhone,3,5
CES201606,1326,30,paperclip,plakband,plakband,adhesive tape,2,4
CES201606,1591,40,paperclip,poezenspeeltje,poezenspeeltje,cat toy,4,3
CES201606,2067,50,paperclip,popjes mee schieten,popjes schieten,shooting dolls,3,3
CES201606,940,23,paperclip,poppetje voor een spel,poppetje spel,stick figure game,3,4
CES201606,721,19,paperclip,als poppetje gebruiken met spelen,poppetje spelen,play puppet,3,4
CES201606,323,14,paperclip,voor om je postzegel verzameling,postzegel verzameling,stamp collection,2,5
CES201606,1328,30,paperclip,pressepapier,presse papier,paperweight,4,3
CES201606,1228,28,paperclip,iemand mee prikken,prikken,jabs,2,5
CES201606,2088,51,paperclip,je kunt ermee prikken,prikken,jabs,2,5
CES201606,477,16,paperclip,prikker,prikker,pricker,2,5
CES201606,1319,30,paperclip,prikker,prikker,pricker,2,5
CES201606,1851,46,paperclip,prothese,prothese,prosthesis,5,1
CES201606,1274,29,paperclip,resetter,resetten,reset,3,5
CES201606,1979,48,paperclip,resetten van apparatuur,resetten apparatuur,reset equipment,3,5
CES201606,961,22,paperclip,ring van maken,ring,ring,3,4
CES201606,1088,25,paperclip,ring,ring,ring,3,4
CES201606,1672,43,paperclip,ring,ring,ring,3,4
CES201606,1323,30,paperclip,ringetje,ringetje,ring,3,4
CES201606,1460,37,paperclip,ringetje,ringetje,ring,3,4
CES201606,475,16,paperclip,rits,rits,row,3,4
CES201606,937,23,paperclip,rits dingetje,rits dingetje,zipper thingy,3,4
CES201606,1430,36,paperclip,rok,rok,skirt,4,1
CES201606,1515,38,paperclip,als ruilmiddel gebruiken,ruilmiddel,medium of exchange,3,3
CES201606,1143,26,paperclip,schoenzolen mee schoonmaken,schoenzolen schoonmaken,cleaning shoe soles,5,4
CES201606,189,12,paperclip,schuifspelde,schuifspelden,bobby pins,2,4
CES201606,1844,46,paperclip,seksspeeltje,seksspeeltje,sex toy,4,2
CES201606,1725,44,paperclip,Simkaart uit iphone haken,simkaart iPhone haken,SIM card iPhone crochet,3,5
CES201606,1516,38,paperclip,je simkaart uit de iphone halen,simkaart iPhone halen,get iPhone SIM card,3,5
CES201606,1769,45,paperclip,sleutelbreker,sleutelbreker,key breaker,2,5
CES201606,1590,40,paperclip,sleutelhanger,sleutelhanger,keychain,2,5
CES201606,1984,48,paperclip,slingers ophangen,slingers ophangen,hang streamers,2,4
CES201606,247,13,paperclip,je kan een slot open maken,slot open,lock open,2,4
CES201606,1548,39,paperclip,slot open maken,slot open,lock open,2,4
CES201606,1270,29,paperclip,slot open peuteren,slot open peuteren,pick lock open,2,4
CES201606,1041,24,paperclip,slot openbreken,slot openbreken,break open lock,2,4
CES201606,633,18,paperclip,om een slot mee te openen ,slot openen,open lock,2,4
CES201606,833,20,paperclip,slot mee openen,slot openen,open lock,2,4
CES201606,1426,36,paperclip,sloten openen,sloten openen,open locks,2,4
CES201606,1142,26,paperclip,sloten openmaken?,sloten openmaken,open locks,2,4
CES201606,1080.2,25,paperclip, soort spijker,soort spijker,kind of nail,3,4
CES201606,478,16,paperclip,speelgoed,speelgoed,toys,3,3
CES201606,829,20,paperclip,spelletje vergooien ermee doen,spelletje vergooien,throw away game,3,3
CES201606,1425,36,paperclip,Sterren maken,sterren,stars,3,3
CES201606,1428,36,paperclip,stopwatch aanzetten,stopwatch aanzetten,turn on stopwatch,3,4
CES201606,1854,46,paperclip,tandenborstel,tandenborstel,toothbrush,2,4
CES201606,317,14,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,405,15,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,479,16,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1079,25,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1272,29,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1459,37,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1768,45,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1849,46,paperclip,tandenstoker,tandenstoker,toothpick,2,4
CES201606,1770,45,paperclip,tatoeer apparaat,tatoeëer apparaat,tattoo device,4,3
CES201606,2026,49,paperclip,telefoon openen,telefoon openen,open phone,3,5
CES201606,1321,30,paperclip,touw,touw,rope,2,2
CES201606,249,13,paperclip,touwtjes of elastiekjes aan elkaar vastmaken doormiddel van een paperclip,touwtjes elastiekjes elkaar vastmaken paperclip,"strings, rubber bands, attach together, paperclip",2,5
CES201606,1927,47,paperclip,tussenstuk voor armband of ketting,tussenstuk armband ketting,connector bracelet chain,2,4
CES201606,959,22,paperclip,uitrollen en er een slot mee open maken,uitrollen slot open,roll out lock open,2,4
CES201606,830,20,paperclip,het uitvinden,uitvinden,invent,3,2
CES201606,542,17,paperclip,vangen,vangen,catch,2,3
CES201606,1392,35,paperclip,iets vastzetten,vastzetten,fasten,2,5
CES201606,1394,35,paperclip,vastzetten van een knop,vastzetten knop,lock button,2,5
CES201606,1429,36,paperclip,verband vastzetten,verband vastzetten,secure bandage,2,5
CES201606,476,16,paperclip,verbindingsmateriaal,verbindingsmateriaal,Connecting material,2,5
CES201606,1393,35,paperclip,verbuigen van paperclip,verbuigen paperclip,bend paper clip,2,3
CES201606,637,18,paperclip,verbuigen tot een specifieke vorm naar keuze ,verbuigen specifieke vorm keuze,inflect specific form choice,2,3
CES201606,2084.2,51,paperclip, je kunt ze ook in de verf of in bietensap dopen en ergens opleggen voor afdruk,verf bietensap dopen ergens opleggen afdruk,paint beetroot juice dip place print somewhere,3,3
CES201606,934,23,paperclip,verfstokje,verfstokje,paint stick,3,4
CES201606,1230,28,paperclip,als vermaak,vermaak,entertainment,4,2
CES201606,1190,27,paperclip,als vervanging van de ritshendel,vervanging ritshendel,replacement zipper handle,2,5
CES201606,1852,46,paperclip,vinger,vinger,finger,3,1
CES201606,935,23,paperclip,vishengel,vishengel,fishing rod,5,2
CES201606,1318,30,paperclip,vork,vork,fork,2,4
CES201606,319,14,paperclip,om vuil onder je nagels mee vandaan te halen,vuil onder nagels vandaan halen,remove dirt from under nails,3,4
CES201606,638,18,paperclip,vuil onder je nagels vandaan halen,vuil onder nagels vandaan halen,remove dirt from under nails,3,4
CES201606,1673,43,paperclip,alles waarvoor je een ijzerdraadje gebruikt,waarvoor ijzerdraadje gebruikt,for which iron wire is used,2,4
CES201606,1271,29,paperclip,wapen,wapen,weapon,2,4
CES201606,1081.3,25,paperclip, ik weet niet hoe het heet,weet niet heet,don't know heat,0,0
CES201606,251,13,paperclip,als je wimpers aan elkaar plakken van de mascara kan je het puntje van een paperclip gebruiken,wimpers elkaar plakken mascara puntje paperclip,eyelashes stick together mascara tip paper clip,3,5
CES201606,545,17,paperclip,een woord van maken,woord,word,3,3
CES201606,831,20,paperclip,zakjes mee dichtdoen,zakjes dichtdoen,close bags,2,5
