research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
CES201610,10989,686,paperclip,deur openmaken,deur openmaken,open door,2,4
CES201610,12008,733,paperclip,deur openmaken,deur openmaken,open door,2,4
CES201610,12790,790,paperclip,deur openmaken,deur openmaken,open door,2,4
CES201610,8727,538,paperclip,deur die op slot zit open maken,deur slot zit open,door locked is open,2,4
CES201610,9301,586,paperclip,als deurstop,deurstopper,door stopper,2,2
CES201610,10968,676,paperclip,iets dicht maken idem,dicht idem,closed ditto,2,4
CES201610,10651,655,paperclip,als dichtmaker voor boterhamzakje,dichtmaker boterhamzakje,sandwich bag sealer,4,5
CES201610,8952,556,paperclip,dingen ermee bouwen,dingen bouwen,building things,2,3
CES201610,8263,499,paperclip,dingen dichtdoen door het om de opening heen te draaien,dingen dichtdoen opening heen draaien,"closing things, turning opening around",2,5
CES201610,9514,602,paperclip,Dingen aan elkaar maken ,dingen elkaar,things together,2,5
CES201610,7848,478,paperclip,dingen bij elkaar houden,dingen elkaar houden,things hold together,2,5
CES201610,8274,502,paperclip,dinegn bij elkaar houden,dingen elkaar houden,things hold together,2,5
CES201610,12118,739,paperclip,andere dingen bij elkaar houden,dingen elkaar houden,things hold together,2,5
CES201610,12362,763,paperclip,dingen bij elkaar houden,dingen elkaar houden,things hold together,2,5
CES201610,8954,556,paperclip,dingen aan elkaar vast maken,dingen elkaar vast,things stick together,2,5
CES201610,10657,658,paperclip,dingen aan elkaar vast maken,dingen elkaar vast,things stick together,2,5
CES201610,9415,596,paperclip,dingen aan elkaar vastmaken,dingen elkaar vastmaken,attaching things together,2,5
CES201610,11151,692,paperclip,andere dingen aan elkaar vastmaken,dingen elkaar vastmaken,attaching things together,2,5
CES201610,11317,713,paperclip,dingen onder je nagels weghalen,dingen onder nagels weghalen,removing things from under nails,3,4
CES201610,8971,575,paperclip,dingen ophangen,dingen ophangen,hanging things,3,4
CES201610,9260,583,paperclip,dingen mee ophangen,dingen ophangen,hanging things,3,4
CES201610,11318,713,paperclip,dingen aan ophangen,dingen ophangen,hanging things,3,4
CES201610,12741,788,paperclip,dingen ophangen,dingen ophangen,hanging things,3,4
CES201610,9592,608,paperclip,dingen oprapen,dingen oprapen,picking things up,3,4
CES201610,8261,499,paperclip,dingen resetten door de punt van de paperclip ergens in te steken,dingen resetten punt paperclip ergens steken,reset things point stick paperclip somewhere,3,5
CES201610,7787,521,paperclip,twee dingen spiezen,dingen spieden,skewer things,3,4
CES201610,10585,649,paperclip,dingen spiezen,dingen spiesen,skewer things,4,4
CES201610,12099,742,paperclip,dingen aan vast maken,dingen vast,things fixed,2,5
CES201610,10568,668,paperclip,dingen mee vastmaken ,dingen vastmaken,fasten things,2,5
CES201610,10049,641,paperclip,dingen vastmaken aan elkaar,dingen vastmaken elkaar,things stick together,2,5
CES201610,8674,532,paperclip,dingetje om dingen mee weg te schrapen,dingetje dingen weg schrapen,thing things scraping away,2,4
CES201610,8535,560,paperclip,dingetjes lospeuteren,dingetjes lospeuteren,figure things out,3,4
CES201610,9273,587,paperclip,document,document,document,0,0
CES201610,8162,490,paperclip,documenten,documenten,documents,0,0
CES201610,12554,782,paperclip,documenten,documenten,documents,0,0
CES201610,7572,494,paperclip,doorboren van iets,doorboren,pierce,4,3
CES201610,9934,638,paperclip,Doorheen steken,doorheen steken,pass through,3,5
CES201610,7392,476,paperclip,iets doorprikken,doorprikken,puncture,3,5
CES201610,8758,544,paperclip,doorprikken,doorprikken,puncture,3,5
CES201610,11114,688,paperclip,doorslikken ,doorslikken,swallow,5,1
CES201610,10145,653,paperclip,doos,doos,box,0,0
CES201610,11652,721,paperclip,doosje,doosje,box,0,0
CES201610,8673,532,paperclip,dotting tool,dotting tool,dotting tool,5,4
CES201610,7714,512,paperclip,draad,draad,wire,3,4
CES201610,9422,596,paperclip,draad,draad,wire,3,4
CES201610,10140,653,paperclip,draad,draad,wire,3,4
CES201610,11428,722,paperclip,draad,draad,wire,3,4
CES201610,11628,734,paperclip,als draad om iets bji elkaar te houden,draad elkaar houden,wire hold together,3,5
CES201610,11825,727,paperclip,druk ,druk,Busy,2,4
CES201610,10438,619,paperclip,drukpin,druk pin,press pin,3,4
CES201610,10443,619,paperclip,20e eeuw,e eeuw,th century,0,0
CES201610,12058,746,paperclip,earring,earring,earring,4,4
CES201610,8241,496,paperclip,eenheid,eenheid,unit,5,3
CES201610,8951,556,paperclip,Als eetstokjes gebruiken,eetstokjes,chopsticks,5,2
CES201610,10735,661,paperclip,elastiekje,elastiekje,rubber band,4,2
CES201610,11304,710,paperclip,elastiekjes bij elkaar,elastiekjes elkaar,rubber bands together,4,5
CES201610,9721,623,paperclip,Je kan er electriciteit mee geleiden,elektriciteit geleiden,conduct electricity,4,4
CES201610,12214,773,paperclip,elektriciteit geleider,elektriciteit geleider,electricity conductor,4,4
CES201610,12781,791,paperclip,iets aan elkaar bevestigen,elkaar bevestigen,attach together,1,5
CES201610,12664,781,paperclip,uit elkaar draaien,elkaar draaien,twist apart,2,4
CES201610,8201,493,paperclip,bij elkaar gestoken tot een groote figuur,elkaar gestoken grote figuur,large figure put together,5,3
CES201610,9877,632,paperclip,uit elkaar halen,elkaar halen,hold together,2,4
CES201610,7394,476,paperclip,aan elkaar hangen als ketting,elkaar hangen ketting,hang together chain,3,4
CES201610,8240,496,paperclip,bij elkaar houden,elkaar houden,keep together,1,5
CES201610,7712,512,paperclip,bij elkaar houden,elkaar houden,keep together,1,5
CES201610,8763,544,paperclip,iets bij elkaar houden,elkaar houden,keep together,1,5
CES201610,9100,568,paperclip,bij elkaar houden,elkaar houden,keep together,1,5
CES201610,9363,593,paperclip,Iets bij elkaar houden,elkaar houden,keep together,1,5
CES201610,10336,662,paperclip,bij elkaar houden,elkaar houden,keep together,1,5
CES201610,11645,721,paperclip,iets bij elkaar houden,elkaar houden,keep together,1,5
CES201610,8094,545,paperclip,bij elkaar houden van papieren,elkaar houden papieren,holding papers together,1,5
CES201610,10546,646,paperclip,aan elkaar rijgen tot een lange ketting,elkaar rijgen lange ketting,string together long chain,3,4
CES201610,12675,781,paperclip,in elkaar slaan,elkaar slaan,hitting each other,3,3
CES201610,9695,617,paperclip,iets van maken door ze aan elkaar vast te doen,elkaar vast,fix together,2,5
CES201610,12087,767,paperclip,iets aan elkaar vast maken,elkaar vast,fix together,2,5
CES201610,12764,787,paperclip,aan elkaar vast maken,elkaar vast,fix together,2,5
CES201610,10135,653,paperclip,aan elkaar vastmaken,elkaar vastmaken,attach together,2,5
CES201610,8607,535,paperclip,uit elkaar vouwen en er rare vormpjes van maken,elkaar vouwen rare vormpjes,fold together into strange shapes,3,3
CES201610,12424,769,paperclip,elke zak dichtmaken,elke zak dichtmaken,seal each bag,2,5
CES201610,9270,587,paperclip,engels,Engels,English,0,0
CES201610,9094,565,paperclip,Enveloppe dichtmaken,enveloppe dichtmaken,seal envelope,2,5
CES201610,7874.2,530,paperclip, ergens doorheen prikken,ergens doorheen prikken,pierce through something,2,5
CES201610,11028,682,paperclip,ergens doorheen prikken,ergens doorheen prikken,pierce through something,2,5
CES201610,12450,772,paperclip,iets ergens mee eruit halen,ergens eruit halen,take it out somewhere,2,5
CES201610,8294,505,paperclip,ergens een gaatje in prikken,ergens gaatje prikken,poke hole somewhere,2,5
CES201610,8567,523,paperclip,ergens een gaatje in prikken,ergens gaatje prikken,poke hole somewhere,2,5
CES201610,12213,773,paperclip,ergens gaatje in prikken,ergens gaatje prikken,poke hole somewhere,2,5
CES201610,10574,668,paperclip,iets ergens aan op te hangen,ergens hangen,hang somewhere,3,4
CES201610,11873,755,paperclip,iets ergens op krassen,ergens krassen,scratch somewhere,2,4
CES201610,9530,605,paperclip,ergens letters in krassen,ergens letters krassen,scratch letters somewhere,2,4
CES201610,11575,715,paperclip,iets ergens uit peuteren ,ergens peuteren,pick somewhere,3,4
CES201610,8582,563,paperclip,ergens op plakken,ergens plakken,paste somewhere,4,4
CES201610,9583,608,paperclip,ergens in roeren,ergens roeren,stir somewhere,4,4
CES201610,12067,736,paperclip,Iets ergens tussenuit halen,ergens tussenuit halen,get away from something,3,4
CES201610,10237,659,paperclip,iets ergens aan vast maken,ergens vast,stuck somewhere,1,5
CES201610,10360,631,paperclip,iets ergens aan vastklippen,ergens vast klippen,stuck somewhere,1,5
CES201610,8299,554,paperclip,erinnern,erinnern,remember,0,0
CES201610,12676,781,paperclip,ernaar schreeuwen,ernaar schreeuwen,shout at it,5,1
CES201610,8091,487,paperclip,erop staan,erop staan,insist,5,1
CES201610,10295,622,paperclip,eten,eten,eat,3,3
CES201610,10583,649,paperclip,mee etem,eten,eat,3,3
CES201610,10584,649,paperclip,eten,eten,eat,3,3
CES201610,10766,677,paperclip,mee eten,eten,eat,3,3
CES201610,9430,592,paperclip,eten mee opprikken,eten opprikken,pick up food,3,3
CES201610,12557,782,paperclip,etui,etui,pencil case,0,0
CES201610,9923,613,paperclip,experimenteel accupunctuur hulpmiddel,experimenteel acupunctuur hulpmiddel,experimental acupuncture tool,5,3
CES201610,11271,706,paperclip,fake oorbel,fake oorbel,fake earring,4,4
CES201610,11272,706,paperclip,fake piercing,fake piercing,fake piercing,4,4
CES201610,9631,611,paperclip,fietsketting,fietsketting,bicycle chain,5,2
CES201610,11306,710,paperclip,fietssleutels bij elkaar,fietssleutels elkaar,bicycle keys together,4,5
CES201610,7548,494,paperclip,figuren maken,figuren,figures,3,3
CES201610,8200,493,paperclip,figuren bouwen,figuren bouwen,building figures,3,3
CES201610,9516,602,paperclip,Figuur van maken,figuur,figure,3,3
CES201610,8083,487,paperclip,figuurtje van buigen,figuurtje buigen,bend figure,3,3
CES201610,9186,577,paperclip,figuurtjes maken,figuurtjes,figures,3,3
CES201610,8946,556,paperclip,figuurtjes meemaken,figuurtjes meemaken,experience figures,3,3
CES201610,12061,746,paperclip,fingerring,fingerring,finger ring,4,4
CES201610,11323,713,paperclip,flessenopener,flessenopener,bottle opener,3,4
CES201610,9274,587,paperclip,formeel,formeel,formal,0,0
CES201610,10590,652,paperclip,foto hangen aan een waslijn,foto hangen waslijn,photo hanging on clothesline,4,5
CES201610,8850,569,paperclip,Foto ophanger,foto ophangen,hang up photo,4,5
CES201610,10083,647,paperclip,foto ophangen,foto ophangen,hang up photo,4,5
CES201610,8972,575,paperclip,foto's bij elkaar,foto s elkaar,photos together,4,5
CES201610,10654,655,paperclip,fotos ophangen aan touwtje,foto s ophangen touwtje,hanging photos on string,4,5
CES201610,12085,767,paperclip,gaatje in eits maken,gaatje,hole,3,5
CES201610,12152,770,paperclip,een gaatje maken in iets,gaatje,hole,3,5
CES201610,8762,544,paperclip,gaatjes maken,gaatjes,holes,3,5
CES201610,10051,641,paperclip,gaatjes mee maken,gaatjes,holes,3,5
CES201610,10581,649,paperclip,gaatjes maken,gaatjes,holes,3,5
CES201610,10572,668,paperclip,om gaatjes mee te maken,gaatjes,holes,3,5
CES201610,12363,763,paperclip,gaatjes mee maken,gaatjes,holes,3,5
CES201610,7646,506,paperclip,gaatjes maken in folie,gaatjes folie,holes in foil,3,5
CES201610,7775,518,paperclip,gaatjes in folie mee maken,gaatjes folie,holes in foil,3,5
CES201610,10423,665,paperclip,gaatjes maken in een magnetronmaaltijd,gaatjes magnetronmaaltijd,holes microwave meal,3,5
CES201610,9714,604,paperclip,gatjesmaker,gaatjes maker,hole maker,3,5
CES201610,10227,625,paperclip,gaatjesmaker,gaatjes maker,hole maker,3,5
CES201610,10649,655,paperclip,gaatjesmaker,gaatjes maker,hole maker,3,5
CES201610,7635,509,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,8587,526,paperclip,om gaatjes mee te prikken,gaatjes prikken,poke holes,3,5
CES201610,7871,527,paperclip,gaatjes mee prikken,gaatjes prikken,poke holes,3,5
CES201610,8247,548,paperclip,gaatjes in iets prikken,gaatjes prikken,poke holes,3,5
CES201610,9585,608,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,10451,619,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,11150,692,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,11532,731,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,12740,788,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,12792,790,paperclip,gaatjes prikken,gaatjes prikken,poke holes,3,5
CES201610,10229,625,paperclip,gaatjesstopper,gaatjes stopper,hole stopper,3,5
CES201610,10293,622,paperclip,gaatjes maken in voorwerpen,gaatjes voorwerpen,holes objects,3,5
CES201610,8575,563,paperclip,gat in papier maken,gat papier,hole paper,3,5
CES201610,11324,713,paperclip,gaten maken,gaten,holes,3,5
CES201610,11145,691,paperclip,gaten prikken,gaten prikken,poke holes,3,5
CES201610,8772,566,paperclip,gaten prikken in papier,gaten prikken papier,holes in paper,3,5
CES201610,7602,497,paperclip,gatenprikker (uitgevouwen),gatenprikker,hole picker,3,5
CES201610,8237,496,paperclip,gebruiksvoorwerp,gebruiksvoorwerp,utensil,2,5
CES201610,8239,496,paperclip,veel gebruikt,gebruikt,used,0,0
CES201610,10040,616,paperclip,geheel,geheel,whole,0,0
CES201610,8238,496,paperclip,gekke vorm,gekke vorm,crazy shape,0,0
CES201610,10816,680,paperclip,gekruld,gekruld,curly,0,0
CES201610,10653,655,paperclip,geld bij elkaar houden,geld elkaar houden,keep money together,2,5
CES201610,11253,703,paperclip,geld bij elkaar mee houden,geld elkaar houden,keep money together,2,5
CES201610,7396,476,paperclip,Als geldeenheid gebruiken met verschillende kleuren voor waardes,geldeenheid verschillende kleuren waardes,monetary unit different colors values,5,2
CES201610,9682,614,paperclip,geldopbrengst,geldopbrengst,monetary proceeds,4,2
CES201610,8824,547,paperclip,Als geleider gebruiken,geleider,conductor,4,4
CES201610,10985,679,paperclip,geleider,geleider,conductor,4,4
CES201610,12207,745,paperclip,geleidertje,geleider,conductor,4,4
CES201610,9257,583,paperclip,als geleider gebruiken als je iets elektrisch repareert,geleider elektrisch repareert,electrically repairs conductor,4,4
CES201610,12303,760,paperclip,geluid mee maken,geluid,sound,5,3
CES201610,9591,608,paperclip,geluidjes mee maken,geluidjes,sounds,5,3
CES201610,8311,554,paperclip,gemeinsam,gemeinsam,common sense,0,0
CES201610,10811,680,paperclip,geordend,geordend,orderly,0,0
CES201610,9271,587,paperclip,gerei,gerei,utensils,4,3
CES201610,12509,775,paperclip,geven,geven,give,2,3
CES201610,8966,559,paperclip,gezamelijk,gezamenlijk,joint,0,0
CES201610,12678,781,paperclip,in je gezicht duweb,gezicht duwen,push face,3,2
CES201610,11598,712,paperclip,gitaar plectrum,gitaar plectrum,guitar pick,4,4
CES201610,10147,653,paperclip,goedkoop,goedkoop,cheap,0,0
CES201610,8087,487,paperclip,het naar iemand gooien,gooien,throw,2,3
CES201610,8088,487,paperclip,het op iemand gooien,gooien,throw,2,3
CES201610,8279,502,paperclip,op iemand gooien,gooien,throw,2,3
CES201610,9820,607,paperclip,mee gooien,gooien,throw,2,3
CES201610,10445,619,paperclip,gooien,gooien,throw,2,3
CES201610,10552,646,paperclip,mee over gooien,gooien,throw,2,3
CES201610,11120,688,paperclip,gooien ,gooien,throw,2,3
CES201610,11220,700,paperclip,gooien,gooien,throw,2,3
CES201610,11466,725,paperclip,gooien,gooien,throw,2,3
CES201610,12011,733,paperclip,gooien,gooien,throw,2,3
CES201610,12601,785,paperclip,gooien,gooien,throw,2,3
CES201610,8096,545,paperclip,gooien om iemands aandacht te krijgen,gooien iemands aandacht krijgen,throw to get someone's attention,3,3
CES201610,10447,619,paperclip,graveren,graveren,engrave,5,4
CES201610,7708,512,paperclip,grijs,grijs,gray,0,0
CES201610,10439,619,paperclip,groeperen,groeperen,group,4,4
CES201610,9595,608,paperclip,in de grond zetten,grond zetten,lay ground,4,3
CES201610,7717,512,paperclip,groot,groot,big,0,0
CES201610,9098,565,paperclip,Gebruiken als je gulp snel open gaat: Om je knoop heen en door je rits,gulp snel open gaat knoop heen rits,"fly opens quickly, button and zipper",3,5
CES201610,7793,521,paperclip,je gulp mee vast maken,gulp vast,fly tight,3,5
CES201610,9517,602,paperclip,je gulp mee vastmaken als hij te wijdt is,gulp vastmaken wijdt,fly fastening widens,3,5
CES201610,7438,479,paperclip,haak,haak,hook,3,4
CES201610,12491,779,paperclip,haak,haak,hook,3,4
CES201610,9032,578,paperclip,haakje,haakje,hook,3,4
CES201610,9715,604,paperclip,haakje,haakje,hook,3,4
CES201610,9759,620,paperclip,haakje,haakje,hook,3,4
CES201610,9928,638,paperclip,Haakje,haakje,hook,3,4
CES201610,11319,713,paperclip,haakje,haakje,hook,3,4
CES201610,11169,695,paperclip,als haakje om dingen aan te hangen,haakje dingen hangen,hang things on hook,3,4
CES201610,8036,533,paperclip,als haakje voor de kerstballen,haakje kerstballen,hook Christmas baubles,4,5
CES201610,9097,565,paperclip,Gebruiken als haakje voor in de kerstboom,haakje kerstboom,hook Christmas tree,4,5
