research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01
CES201712,17686,1231,brick,balanceren op je hoofd,balanceren hoofd,balancing head,4,3
CES201712,17153,1161,brick,bank,bank,Bank,3,3
CES201712,17579,1219,brick,bank,bank,Bank,3,3
CES201712,17682,1231,brick,barbecue op zetten,barbecue zetten,set up barbecue,3,4
CES201712,16943,1143,brick,bed,bed,bed,4,3
CES201712,17689,1231,brick,een bed maken,bed,bed,4,3
CES201712,17310,1183,brick,iemand mee bedreigen,bedreigen,threaten,2,5
CES201712,17489,1208,brick,beek afzetten,beek afzetten,cut stream,2,4
CES201712,17587,1219,brick,beeld,beeld,image,3,4
CES201712,17544,1223,brick,beeld,beeld,image,3,4
CES201712,17255,1171,brick,beeld bouwen,beeld bouwen,building image,3,4
CES201712,16877,1128,brick,beeldhouwen,beeldhouwen,sculpt,3,4
CES201712,17254,1171,brick,beeldhouwen,beeldhouwen,sculpt,3,4
CES201712,17396,1204,brick,beeldhouwen,beeldhouwen,sculpt,3,4
CES201712,17063,1151,brick,een beeldje  van maken ,beeldje,figurine,3,4
CES201712,16974,1145,brick,begraven,begraven,bury,3,3
CES201712,17123,1162,brick,behang,behang,wallpaper,3,3
CES201712,16988,1145,brick,behang van de muur verwijderen,behang muur verwijderen,remove wallpaper wall,5,2
CES201712,16971,1145,brick,bekijken,bekijken,look at,3,3
CES201712,17227,1169,brick,bericht in wikkelen en door ruit gooien,bericht wikkelen ruit gooien,message wrapping window throwing,2,5
CES201712,17630,1225,brick,beschermend,beschermend,protective,3,4
CES201712,17191,1166,brick,beschilderen,beschilderen,paint,4,4
CES201712,17571.3,1224,brick, beschilderen,beschilderen,paint,4,4
CES201712,16986,1145,brick,beschilderen en als kunst verkopen,beschilderen kunst verkopen,painting art selling,4,4
CES201712,17247,1177,brick,bestrating,bestrating,pavement,1,5
CES201712,17258,1165,brick,bestuderen,bestuderen,study,3,5
CES201712,17664,1228,brick,betaalmiddel,betaalmiddel,means of payment,5,5
CES201712,17318.3,1187,brick, bibliotheel,bibliotheek,library,1,5
CES201712,16922,1136,brick,biertje openen,biertje openen,open beer,4,4
CES201712,17169,1135,brick,een bloembak opzetten,bloembak opzetten,set up flower box,2,5
CES201712,17171,1168,brick,bloemen in zetten,bloemen zetten,put flowers,3,5
CES201712,17246,1177,brick,blok,blok,block,2,4
CES201712,17373,1192,brick,blokeren,blokkeren,block,2,3
CES201712,17270,1186,brick,boekenhouder,boekenhouder,book holder,4,5
CES201712,17411,1203,brick,boekenhouder,boekenhouder,book holder,4,5
CES201712,16969,1138,brick,Boekenhouder voor in de boekenkast,boekenhouder boekenkast,book holder bookcase,4,5
CES201712,16975,1145,brick,als boekenlegger,boekenlegger,bookmark,5,3
CES201712,17025,1147,brick,boeknlegger,boekenlegger,bookmark,5,3
CES201712,17548,1223,brick, boekenplank,boekenplank,bookshelf,5,3
CES201712,17341,1184,brick,boekenstandaard,boekenstandaard,book stand,4,5
CES201712,16898,1131,brick,boekensteun,boekensteun,bookend,4,5
CES201712,17343,1175,brick,boekensteun,boekensteun,bookend,4,5
CES201712,18429,1235,brick,boekensteun,boekensteun,bookend,4,5
CES201712,18463,1239,brick,boekensteun,boekensteun,bookend,4,5
CES201712,17114,1148,brick,om boot recht te leggen,boot recht leggen,straighten boat,3,3
CES201712,17443,1195,brick,boot verzwaren,boot verzwaren,weigh down boat,2,5
CES201712,16973,1141,brick,bord,bord,plate,4,3
CES201712,17088,1156,brick,bord,bord,plate,4,3
CES201712,17199,1158,brick,als bord gebruiken,bord,plate,4,3
CES201712,17158,1161,brick,bord,bord,plate,4,3
CES201712,17032,1134,brick,bouwen,bouwen,build,1,5
CES201712,17162,1135,brick,bouwen,bouwen,build,1,5
CES201712,16923,1137,brick,bouwen,bouwen,build,1,5
CES201712,17001,1142,brick,bouwen,bouwen,build,1,5
CES201712,16959,1145,brick,bouwen,bouwen,build,1,5
CES201712,17054,1149,brick,bouwen,bouwen,build,1,5
CES201712,17070,1155,brick,bouwen,bouwen,build,1,5
CES201712,17205,1163,brick,Bouwen,bouwen,build,1,5
CES201712,17288,1174,brick,bouwen,bouwen,build,1,5
CES201712,17243,1177,brick,bouwen,bouwen,build,1,5
CES201712,17273,1179,brick,bouwen,bouwen,build,1,5
CES201712,17324,1180,brick,bouwen,bouwen,build,1,5
CES201712,17309,1181,brick,bouwen,bouwen,build,1,5
CES201712,17296,1189,brick,bouwen,bouwen,build,1,5
CES201712,17398,1191,brick,Bouwen,bouwen,build,1,5
CES201712,17363,1192,brick,bouwen,bouwen,build,1,5
CES201712,17350.1,1193,brick,je kan er van alles mee bouwen,bouwen,build,1,5
CES201712,17441,1195,brick,bouwen,bouwen,build,1,5
CES201712,17417,1200,brick,bouwen,bouwen,build,1,5
CES201712,17463,1201,brick,bouwen,bouwen,build,1,5
CES201712,17391,1204,brick,bouwen,bouwen,build,1,5
CES201712,17567,1206,brick,bouwen,bouwen,build,1,5
CES201712,17657,1228,brick,bouwen,bouwen,build,1,5
CES201712,17830,1232,brick,bouwen,bouwen,build,1,5
CES201712,18418,1233,brick,bouwen,bouwen,build,1,5
CES201712,18422,1234,brick,Bouwen,bouwen,build,1,5
CES201712,16940,1143,brick,Bouwmateriaal,bouwmateriaal,building material,1,5
CES201712,17027,1147,brick,bouwmateriaal,bouwmateriaal,building material,1,5
CES201712,17422,1199,brick,Bouwsteen,bouwsteen,building block,1,5
CES201712,17094,1148,brick,bouwvakker,bouwvakker,construction worker,0,0
CES201712,17250,1177,brick,bouwvakkers,bouwvakkers,construction workers,0,0
CES201712,17353,1196,brick,bouwvakkers,bouwvakkers,construction workers,0,0
CES201712,16997,1146,brick,bowlen,bowlen,bowling,5,3
CES201712,17332,1180,brick,breken,breken,break,2,4
CES201712,17306,1183,brick,breken,breken,break,2,4
CES201712,17367,1192,brick,breken,breken,break,2,4
CES201712,17444,1195,brick,iets breken,breken,break,2,4
CES201712,17530,1216,brick,breken,breken,break,2,4
CES201712,17615,1225,brick,broodjes,broodjes,Sandwiches,4,1
CES201712,17377,1202,brick,brug,brug,bridge,1,4
CES201712,17591,1219,brick,brug,brug,bridge,1,4
CES201712,17525.4,1211,brick, buitenoven van maken,buitenoven,outdoor oven,3,3
CES201712,17414,1203,brick,cadeau,cadeau,gift,3,3
CES201712,17597,1221,brick,cadeau doen,cadeau,gift,3,3
CES201712,18459,1238,brick,cadeau doen,cadeau,gift,3,3
CES201712,17242,1177,brick,cement,cement,cement,1,3
CES201712,17354,1196,brick,sement,cement,cement,1,3
CES201712,17556,1213,brick,cement ,cement,cement,1,3
CES201712,17452,1217,brick,cement,cement,cement,1,3
CES201712,17632,1225,brick,cement,cement,cement,1,3
CES201712,17113,1148,brick,contra gewicht,contra gewicht,counter weight,2,4
CES201712,16976,1138,brick,Contragewicht,contragewicht,counterweight,2,4
CES201712,16987,1145,brick,gebruiken als contragewicht,contragewicht,counterweight,2,4
CES201712,17029,1147,brick,contragewicht,contragewicht,counterweight,2,4
CES201712,17458,1217,brick,3D,d,d,0,0
CES201712,16970,1141,brick,dak,dak,roof,2,4
CES201712,17240,1177,brick,dak,dak,roof,2,4
CES201712,16953,1143,brick,Dam,dam,dam,1,5
CES201712,17159,1161,brick,dam,dam,dam,1,5
CES201712,17583,1219,brick,dam,dam,dam,1,5
CES201712,17280,1179,brick,dam bouwen,dam bouwen,build dam,1,5
CES201712,17537,1212,brick,dam bouwen,dam bouwen,build dam,1,5
CES201712,16920,1136,brick,decoratie,decoratie,decoration,3,4
CES201712,17184,1173,brick,decoratie,decoratie,decoration,3,4
CES201712,17447,1195,brick,Als decoratie,decoratie,decoration,3,4
CES201712,17536,1212,brick,decoratie,decoratie,decoration,3,4
CES201712,17626,1225,brick,decoratie,decoratie,decoration,3,4
CES201712,18421,1233,brick,decoratie,decoratie,decoration,3,4
CES201712,16909,1132,brick,als decoratie beschilderen,decoratie beschilderen,painting decoration,4,4
CES201712,16927,1137,brick,Decoreren,decoreren,decorate,3,4
CES201712,17403,1191,brick,decoreren,decoreren,decorate,3,4
CES201712,18465,1239,brick,deksel,deksel,lid ,4,3
CES201712,16996,1146,brick,deur mee open breken,deur open breken,break open door,2,4
CES201712,16890,1130,brick,een deur openhouden,deur openhouden,keep door open,2,5
CES201712,17428,1199,brick,Deuropenhouder,deur openhouden,keep door open,2,5
CES201712,16982,1145,brick,deur openmaken,deur openmaken,open door,3,4
CES201712,17410,1203,brick,deur stop,deur stop,door stop,2,5
CES201712,16918,1136,brick,deur stopper,deur stopper,door stopper,2,5
CES201712,17108,1148,brick,als deur tegenhouder,deur tegenhouder,door stopper,2,5
CES201712,17274,1179,brick,deurpost,deurpost,doorpost,2,4
CES201712,16964,1138,brick,Deurstop,deurstopper,door stopper,2,5
CES201712,16963,1141,brick,deurstop,deurstopper,door stopper,2,5
CES201712,17026,1147,brick,deurstopper,deurstopper,door stopper,2,5
CES201712,17074,1155,brick,deurstop,deurstopper,door stopper,2,5
CES201712,17225,1169,brick,deurstop,deurstopper,door stopper,2,5
CES201712,17338,1184,brick,Deurstop,deurstopper,door stopper,2,5
CES201712,17481,1208,brick,deurstopper,deurstopper,door stopper,2,5
CES201712,17552,1213,brick,deurstop,deurstopper,door stopper,2,5
CES201712,18427,1235,brick,deurstopper,deurstopper,door stopper,2,5
CES201712,18481,1241,brick,deurstop,deurstopper,door stopper,2,5
CES201712,16942,1143,brick,dienblad,dienblad,tray,5,2
CES201712,17653,1220,brick,om dingen mee glad te strijken,dingen glad strijken,smooth things out,3,3
CES201712,17293,1174,brick,dingen mee kapot slaan,dingen kapot slaan,smash things,2,5
CES201712,17490,1208,brick,op dingen leggen zodat ze niet wegwaaien,dingen leggen zodat niet wegwaaien,place things so they don't blow away,2,5
CES201712,17651,1220,brick,om dingen mee plat te drukken,dingen plat drukken,flatten things,3,5
CES201712,17317,1181,brick,dingen uitbeelden,dingen uitbeelden,portray things,3,4
CES201712,16878,1128,brick,domino baan maken,domino baan,domino track,5,4
CES201712,17028,1147,brick,dominosteen,dominosteen,domino,5,4
CES201712,18456,1238,brick,doormidden slaan,doormidden slaan,cut in half,3,3
CES201712,17220,1144,brick,Om dozen dicht te houden,dozen dicht houden,keep boxes closed,3,5
CES201712,16936,1139,brick,drempel,drempel,threshold,3,4
CES201712,16990,1145,brick,dronken avonturen mee beleven,dronken avonturen beleven,having drunken adventures,5,3
CES201712,17132.3,1160,brick, druk uitoefenen,druk uitoefenen,exert pressure,2,3
CES201712,18466,1240,brick,ik heb dit al eerder gezien,eerder gezien,seen before,0,0
CES201712,17097,1148,brick,egel,egel,hedgehog,4,1
CES201712,17438,1198,brick,ei op bakken,ei bakken,fry egg,3,3
CES201712,17667,1226,brick,op elkaar stapelen,elkaar stapelen,stack each other,1,5
CES201712,17321,1187,brick,elke baksteen een andere kleur en daar een 'schilderij van maken',elke baksteen kleur schilderij,any brick color painting,4,4
CES201712,17661,1228,brick,erop balanceren,erop balanceren,balance on it,3,5
CES201712,17168,1135,brick,erop gaan staan,erop gaan staan,stand on it,2,5
CES201712,16884,1129,brick,erop gaan zitten,erop gaan zitten,sit on it,2,5
CES201712,17019,1153,brick,erop een handstand maken,erop handstand,handstand on it,4,5
CES201712,17017,1153,brick,erop staan,erop staan,insist,2,5
CES201712,17015,1153,brick,erop zitten,erop zitten,sit on it,2,5
CES201712,17659,1228,brick,erop zitten,erop zitten,sit on it,2,5
CES201712,17634,1225,brick,erosie,erosie,erosion,0,0
CES201712,17613,1225,brick,eten,eten,eat,3,1
CES201712,17007,1153,brick,figuurtje van zagen,figuurtje zagen,saw figure,3,3
CES201712,17361,1194,brick,flat,flat,flat,1,5
CES201712,17279,1179,brick,frame,frame,frame,3,2
CES201712,16999,1146,brick,frisbee,frisbee,frisbee,4,1
CES201712,17103,1148,brick,gat in grond dempen,gat grond dempen,fill in hole in ground,3,4
CES201712,17419,1200,brick,kan je gebruiken om een gebiedje af te bakenen,gebiedje af bakenen,delineate area,2,4
CES201712,17040,1134,brick,gebouw,gebouw,building,1,5
CES201712,17099,1148,brick,gebouw,gebouw,building,1,5
CES201712,17357,1194,brick,gebouw,gebouw,building,1,5
CES201712,16907,1132,brick,andere gebouwen bouwen,gebouwen bouwen,build buildings,1,5
CES201712,17119,1150,brick,gebouwen bouwen,gebouwen bouwen,build buildings,1,5
CES201712,18464,1239,brick,ik heb dit al gedaan,gedaan,done,0,0
CES201712,17248,1177,brick,gesteente,gesteente,rock,1,4
CES201712,17461,1217,brick,gesteente,gesteente,rock,1,4
CES201712,17109,1148,brick,als gewicht,gewicht,weight,2,4
CES201712,17209,1163,brick,Gewicht,gewicht,weight,2,4
CES201712,17385,1190,brick,als gewicht,gewicht,weight,2,4
CES201712,17545,1223,brick,gewich,gewicht,weight,2,4
CES201712,17683,1231,brick,gebruiken als gewicht,gewicht,weight,2,4
CES201712,17412,1203,brick,gewicht om mee te gewicht heffen,gewicht gewicht heffen,lifting weight weight,3,4
CES201712,17662,1228,brick,gewicht mee heffen,gewicht heffen,lifting weight,3,4
CES201712,17491,1208,brick,gewicht voor sport,gewicht sport,weight sports,3,4
CES201712,17214,1154,brick,gewicht om voorwerp op zijn plek te houden,gewicht voorwerp plek houden,keep weight of object in place,2,5
CES201712,17427,1199,brick,Gewichten voor sporten,gewichten sporten,weight training,3,4
CES201712,16917,1136,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
CES201712,17540,1212,brick,gewichtheffen,gewichtheffen,weight lifting,3,4
CES201712,17436,1210,brick,gewichtje,gewichtje,weight,2,5
CES201712,17624,1225,brick,gezellig,gezellig,pleasant,0,0
CES201712,16993,1140,brick,door glas gooien in geval van nood,glas gooien geval nood,throwing glass in case of emergency,2,5
CES201712,17073,1155,brick,goedkope bouwblokken voor je kinderen,goedkope bouwblokken kinderen,cheap building blocks for children,2,5
CES201712,17043,1134,brick,gooien,gooien,throw,2,5
CES201712,17161,1135,brick,gooien,gooien,throw,2,5
CES201712,16924,1137,brick,gooien,gooien,throw,2,5
CES201712,17004,1142,brick,gooien,gooien,throw,2,5
CES201712,16966,1145,brick,gooien,gooien,throw,2,5
CES201712,17107,1148,brick,gooien ermee,gooien,throw,2,5
CES201712,17047,1151,brick,gooien,gooien,throw,2,5
CES201712,17003,1153,brick,gooien,gooien,throw,2,5
CES201712,17196,1158,brick,mee gooien,gooien,throw,2,5
CES201712,17207,1163,brick,Gooien,gooien,throw,2,5
CES201712,17192,1166,brick,gooien,gooien,throw,2,5
CES201712,17231,1172,brick,naar iemand gooien,gooien,throw,2,5
CES201712,17178,1173,brick,gooien,gooien,throw,2,5
CES201712,17291,1174,brick,gooien,gooien,throw,2,5
CES201712,17325,1180,brick,gooien,gooien,throw,2,5
CES201712,17305,1183,brick,gooien,gooien,throw,2,5
CES201712,17286,1185,brick,naar iemand gooien,gooien,throw,2,5
CES201712,17300,1189,brick,Gooien,gooien,throw,2,5
CES201712,17401,1191,brick,gooien,gooien,throw,2,5
CES201712,17365,1192,brick,gooien,gooien,throw,2,5
CES201712,17442,1195,brick,gooien,gooien,throw,2,5
CES201712,17462,1201,brick,gooien,gooien,throw,2,5
CES201712,17390,1204,brick,GOOIEN,gooien,throw,2,5
CES201712,17566,1206,brick,gooien,gooien,throw,2,5
CES201712,17529,1216,brick,gooien,gooien,throw,2,5
CES201712,17650,1220,brick,om mee over te gooien,gooien,throw,3,5
CES201712,17593,1221,brick,om mee te gooien,gooien,throw,2,5
CES201712,17655,1228,brick,gooien,gooien,throw,2,5
CES201712,17832,1232,brick,gooien,gooien,throw,2,5
CES201712,18440,1237,brick,iets om mee te gooien,gooien,throw,2,5
CES201712,17516,1207,brick,gooien door een ruit,gooien ruit,throw diamond,2,5
CES201712,17144,1157,brick,gootsteen,gootsteen,sink,3,4
CES201712,16947,1143,brick,grafkist,grafkist,coffin,3,3
CES201712,16954,1143,brick,grensrechter stopper,grensrechter stopper,linesman stopper,4,2
CES201712,17121,1162,brick,grond,grond,ground,1,5
CES201712,17497,1215,brick,grond,grond,ground,1,5
CES201712,16899,1131,brick,hamer,hamer,hammer,4,4
CES201712,16932,1139,brick,hamer,hamer,hammer,4,4
CES201712,16961,1141,brick,hamer,hamer,hammer,4,4
CES201712,17012,1142,brick,hamer,hamer,hammer,4,4
CES201712,17160,1161,brick,hamer,hamer,hammer,4,4
CES201712,17276,1179,brick,hamer,hamer,hammer,4,4
CES201712,17266,1186,brick,hamer,hamer,hammer,4,4
CES201712,18462,1239,brick,hamer,hamer,hammer,4,4
CES201712,17334,1180,brick,hameren,hameren,hammering,4,4
CES201712,17368,1202,brick,hard,hard,hard,0,0
CES201712,17627,1225,brick,hard,hard,hard,0,0
CES201712,17167,1135,brick,op je hoofd leggen,hoofd leggen,lay head,4,3
CES201712,17033,1134,brick,huis,huis,house,1,5
CES201712,17048,1149,brick,huis,huis,house,1,5
CES201712,17185,1152,brick,huis,huis,house,1,5
CES201712,17142,1157,brick,huis,huis,house,1,5
CES201712,17150,1161,brick,huis,huis,house,1,5
CES201712,17116,1162,brick,huis,huis,house,1,5
CES201712,17125,1167,brick,huis,huis,house,1,5
CES201712,17283,1176,brick,huis,huis,house,1,5
CES201712,17236,1177,brick,huis ,huis,house,1,5
CES201712,17318.1,1187,brick,huis,huis,house,1,5
CES201712,17356,1194,brick,huis,huis,house,1,5
CES201712,17351,1196,brick,huis,huis,house,1,5
CES201712,17469,1201,brick,huis,huis,house,1,5
CES201712,17366,1202,brick,huis,huis,house,1,5
CES201712,17494,1205,brick,huis,huis,house,1,5
CES201712,17493,1215,brick,huis,huis,house,1,5
CES201712,17455,1217,brick,huis,huis,house,1,5
CES201712,17576,1219,brick,huis,huis,house,1,5
CES201712,17606,1225,brick,huis,huis,house,1,5
CES201712,18438,1237,brick,huis,huis,house,1,5
CES201712,16893,1130,brick,je kan het gebruiken om een huis mee te bouwen,huis bouwen,build house,1,5
CES201712,16905,1132,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,16915,1136,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,16931,1139,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,16994,1140,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17215,1144,brick,Huisbouwen,huis bouwen,build house,1,5
CES201712,16984,1145,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17000,1153,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17211,1154,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17083,1156,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17193,1158,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17256,1165,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17189,1166,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17172,1168,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17253,1171,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17234,1172,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17200,1178,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17272,1179,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17378,1182,brick,Huis bouwen,huis bouwen,build house,1,5
CES201712,17285,1185,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17383,1190,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17421,1199,brick,Huis mee bouwen,huis bouwen,build house,1,5
CES201712,17514,1207,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17480,1208,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17502,1209,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17534,1212,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17526,1216,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17508,1218,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17647,1220,brick,om een huis te bouwen,huis bouwen,build house,1,5
CES201712,17592,1221,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17559,1222,brick,HUIS BOUWEN,huis bouwen,build house,1,5
CES201712,17669,1229,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17692,1230,brick,huis bouwen,huis bouwen,build house,1,5
CES201712,17834,1232,brick,huis bouwnen,huis bouwen,build house,1,5
CES201712,16983,1145,brick,huis slopen,huis slopen,demolish house,2,4
CES201712,17474,1201,brick,huisdier,huisdier,pet,4,1
CES201712,17022,1153,brick,als huisdier hoduen,huisdier houden,keeping pet,4,1
CES201712,17115,1150,brick,huizen bouwen ,huizen bouwen,building houses,1,5
CES201712,17346,1193,brick,huizen bouwen,huizen bouwen,building houses,1,5
CES201712,17525.1,1211,brick,huizen bouwen,huizen bouwen,building houses,1,5
CES201712,17665,1226,brick,huizen bouwen,huizen bouwen,building houses,1,5
CES201712,17690,1231,brick,een hunnebed maken,hunebed,dolmen,3,2
CES201712,17584,1219,brick,hut,hut,hut,1,3
CES201712,17484,1208,brick,huttenbouwer,huttenbouwer,hut builder,1,3
CES201712,17431,1210,brick,geen idee,idee,idea,0,0
CES201712,17432,1210,brick,geen idee,idee,idea,0,0
CES201712,17433,1210,brick,geen idee,idee,idea,0,0
CES201712,17434,1210,brick,geen idee,idee,idea,0,0
CES201712,17224,1169,brick,iemands kop mee in slaan,iemands kop slaan,hit someone's head,2,5
CES201712,17134,1159,brick,inbreken,inbreken,break in,2,4
CES201712,17616,1225,brick,italiaanse bol,Italiaanse bol,Italian bun,3,1
CES201712,17371,1192,brick,jongleren,jongleren,juggling,4,4
CES201712,17485,1208,brick,kampvuur,kampvuur,campfire,3,2
CES201712,17223,1169,brick,kampvuur bouwen,kampvuur bouwen,build campfire,3,2
CES201712,17138,1159,brick,kampvuur rand,kampvuur rand,campfire edge,2,4
CES201712,17051,1149,brick,iets kapot maken,kapot,break,2,4
CES201712,17303,1189,brick,Kapot maken (ander voorwerp),kapot,break,2,4
CES201712,17459,1217,brick,kapot,kapot,break,2,4
CES201712,17573,1224,brick,Kapot maken,kapot,break,2,4
CES201712,17418,1200,brick,kapot breken van een kokosnoot,kapot breken kokosnoot,break coconut,3,5
CES201712,16910,1132,brick,kapot gooien,kapot gooien,smash,2,5
CES201712,17170,1135,brick,kapot slaan,kapot slaan,smash,2,3
CES201712,17425,1199,brick,Om iets mee kapot te slaan,kapot slaan,smash,2,4
CES201712,16874,1128,brick,kasteel,kasteel,castle,1,5
CES201712,17152,1161,brick,kasteel,kasteel,castle,1,5
CES201712,17362,1194,brick,kasteel,kasteel,castle,1,5
CES201712,16977,1145,brick,als kastje,kastje,little cupboard,3,4
CES201712,17617,1225,brick,kei,kei,boulder,1,4
CES201712,17320,1187,brick,kerk,kerk,church,1,5
CES201712,17009,1153,brick,ketting van maken,ketting,chain,4,2
CES201712,16989,1145,brick,een kind vermaken,kind vermaken,entertain child,4,4
CES201712,18431,1235,brick,om een kleed op zijn plek te houden,kleed plek houden,keep dressing room,3,5
CES201712,17633,1225,brick,klei,klei,clay,3,2
CES201712,17685,1231,brick,iemand knockout slaan,knock out slaan,knock out,2,5
CES201712,17020,1153,brick,als knuffel gebruiken,knuffel,Hug,4,3
CES201712,17316,1183,brick,knuffel,knuffel,Hug,4,3
CES201712,17472,1201,brick,als knuffel gebruiken,knuffel,Hug,4,3
CES201712,17195,1158,brick,mee knutselen,knutselen,craft,3,4
CES201712,17467,1201,brick,knutselen,knutselen,craft,3,4
CES201712,17594,1221,brick,knutselen,knutselen,craft,3,4
CES201712,16998,1146,brick,kogelwerpen,kogel werpen,throw ball,3,5
CES201712,17281,1179,brick,kogelstoten,kogelstoten,shot put,3,5
CES201712,17140,1159,brick,kogelstoten / baksteenstoten,kogelstoten baksteenstoten,shot put brick put,3,5
CES201712,17622,1225,brick,kok,kok,cook,0,0
CES201712,17611,1225,brick,koken,koken,cook,4,2
CES201712,17694,1230,brick,krassen maken op de stoep,krassen stoep,scratch sidewalk,4,5
CES201712,17499,1215,brick,krijt,krijt,chalk,4,4
CES201712,17569,1206,brick,mee krijten,krijten,chalk,4,4
CES201712,17204,1178,brick,krijtje,krijtje,chalk,4,4
CES201712,17450,1217,brick,kruiwagen,kruiwagen,wheelbarrow,0,0
CES201712,17016,1142,brick,kruk ,kruk,stool,2,4
CES201712,16968,1141,brick,kunsrt,kunst,art,3,3
CES201712,17554,1213,brick,kunst,kunst,art,3,3
CES201712,17386,1190,brick,kunstvoorwerp,kunstvoorwerp,art object,3,3
CES201712,17056,1149,brick,kunstwerk,kunstwerk,artwork,3,3
CES201712,17120,1162,brick,kunstwerk,kunstwerk,artwork,3,3
CES201712,17413,1203,brick,kunstwerk,kunstwerk,artwork,3,3
CES201712,17141,1159,brick,kunstwerk metbaksteengruis,kunstwerk baksteengruis,work of art brick dust,3,3
